	HGNC_ID	GENE_SYMBOL	median_turnover
6051	HGNC:24567	RPAP1	0.024169341929450514
6052	HGNC:19858	TTC7B	0.043183366948874015
6053	HGNC:9532	PSMA3	0.029895575516566388
6054	HGNC:3149	ECH1	0.032266052757501835
6055	HGNC:6499	LAMP1	0.022935816155520785
6056	HGNC:28777	DCTPP1	0.09351726756196607
6057	HGNC:2873	CYB5R3	0.025963654453766305
6058	HGNC:9200	POLRMT	0.032581182783244886
6059	HGNC:5238	HSPA5	0.10466219054335564
6060	HGNC:11581	TBCD	0.012402332143367265
6061	HGNC:1720	CDC16	0.02711390289076813
6062	HGNC:144	ACTG1	0.05971483143367988
6063		C8orf42	0.03794147440971961
6064	HGNC:12862	ZFP36	0.5423854251932307
6065	HGNC:8988	PIN1	0.03230467035559477
6066	HGNC:17689	POP5	0.07732024492821923
6067	HGNC:28691	ELOF1	0.07102356994007533
6068	HGNC:13429	RLIM	0.1636894608809793
6069	HGNC:1806	CDX2	0.3536227028248946
6070	HGNC:30129	POP1	0.06737762375434297
6071		GUCY1B3	0.04989056370754677
6072	HGNC:18551	DGCR6L	0.031933952998933444
6073	HGNC:7627	NAB2	0.22572593964727977
6074	HGNC:26185	CCDC134	0.1231290548015244
6075	HGNC:12738	WBP2	0.02806100882081404
6076	HGNC:4316	GLG1	0.0222524114320276
6077	HGNC:16068	PCNT	0.01992888958524529
6078	HGNC:9854	RANGAP1	0.042227559805956966
6079	HGNC:19964	VASH1	0.05983326819146302
6080	HGNC:3822	FOXO3B	0.1819064927969612
6081	HGNC:24351	PHRF1	0.02672041888794816
6082	HGNC:26462	PLCXD2	0.24830131832499036
6083	HGNC:950	BAP1	0.03509015694074705
6084	HGNC:11999	TP53BP1	0.027883472542686322
6085	HGNC:2455	CSNK1G2	0.03573471676547525
6086	HGNC:4929	ZSCAN22	0.4788235486264728
6087	HGNC:2917	DLX4	0.05118899451217429
6088	HGNC:3799	FOXB1	0.7288390554152535
6089	HGNC:25459	PAF1	0.0760577526874891
6090	HGNC:21747	CPEB4	0.10330671726513087
6091	HGNC:8976	PIK3CB	0.08999932799430051
6092	HGNC:18754	FBXO17	0.023466702506203398
6093	HGNC:17792	VTI1A	0.05401293101903129
6094	HGNC:28358	D2HGDH	0.022248992251719904
6095	HGNC:3592	FARSA	0.04910660620800111
6096		SC5DL	0.04307406270887147
6097	HGNC:949	BAK1	0.11889127777608752
6098	HGNC:25370	ANKMY2	0.04926041050838277
6099	HGNC:30032	PACS1	0.030336856593736153
6100	HGNC:8508	OXSR1	0.05664257050428448
6101	HGNC:6996	MEF2C	0.11747158158315459
6102	HGNC:18827	NUDT13	0.06354129299162953
6103	HGNC:13081	SCAPER	0.09527916528441499
6104	HGNC:26661	RNF168	0.42632577025551854
6105	HGNC:6727	LY6E	0.03280271627620381
6106	HGNC:10937	SLC19A1	0.035823738886189935
6107	HGNC:24080	APH1B	0.027446131000714854
6108	HGNC:14198	ELAC2	0.026616368040197222
6109	HGNC:16878	HELZ	0.12605098035512638
6110		C2orf48	0.17992990673833714
6111	HGNC:17259	LSM4	0.03170732564530607
6112	HGNC:18452	ZNRF1	0.08819983055205438
6113	HGNC:2974	DNM2	0.01762743962747833
6114		KIAA1429	0.09698141762982107
6115	HGNC:6205	JUNB	0.7195840918817521
6116	HGNC:18435	CHTF18	0.02611687226989408
6117	HGNC:23490	FAM122A	0.2352935646881842
6118	HGNC:14283	IKZF5	0.1975268348056498
6119		HIST2H4B	0.5759538475285089
6120	HGNC:9202	POMT1	0.019484274448970978
6121	HGNC:14150	FBXL16	0.06894682403509081
6122	HGNC:2025	CLCN7	0.013458862445397053
6123	HGNC:11814	TIMM10	0.0869046525611062
6124	HGNC:28674	MARVELD1	0.10025356605930981
6125		CCDC99	0.04452820715994353
6126	HGNC:15492	ANKH	0.06489554107571892
6127	HGNC:30490	FAM122B	0.027372421700386465
6128	HGNC:29916	NARF	0.02960782680305313
6129	HGNC:13630	TFPT	0.07326708628961989
6130	HGNC:21723	ATP6V0E2	0.04083482231705242
6131	HGNC:24123	B9D1	0.028751444260930507
6132		ATP5S	0.06309079956764957
6133	HGNC:6993	MEF2A	0.04659299695494615
6134	HGNC:12311	TRIP6	0.05098147631795005
6135	HGNC:9950	RECQL5	0.059434929847930376
6136		HIST2H2BC	0.5770748279681762
6137	HGNC:20364	PLEKHG3	0.07651078449899809
6138		HIST1H1C	0.3435287382797321
6139		SMEK1	0.10570838504824062
6140	HGNC:9189	POLR2C	0.07285325973929138
6141	HGNC:10346	RPL36AL	0.2654134809426336
6142	HGNC:11982	TOM1	0.02718733126485076
6143		WDR45L	0.07686101643933378
6144	HGNC:6638	LMNB2	0.06122810706881747
6145	HGNC:9992	RGS10	0.0295891205420305
6146	HGNC:25996	ALKBH5	0.1698105665918131
6147	HGNC:23410	TMBIM1	0.09734946522421281
6148	HGNC:923	B3GAT3	0.05476241898198658
6149	HGNC:13478	UBE3B	0.04815575211655147
6150	HGNC:18006	NISCH	0.04420591616045225
6151	HGNC:30348	POLR3B	0.09788569062878184
6152	HGNC:32217	PA2G4P4	0.03722506255618867
6153	HGNC:4272	GIT1	0.046932992507833296
6154	HGNC:4172	GATA3	0.39940596707874754
6155	HGNC:9502	CYTH2	0.04666718395336752
6156	HGNC:8889	PGAM2	0.1088481385168174
6157	HGNC:2077	CLN6	0.04111673287688033
6158	HGNC:8061	NUMBL	0.08970806613020414
6159	HGNC:32687	MED11	0.16116608486351436
6160	HGNC:18260	RAB20	0.4020498969218335
6161	HGNC:24076	HEATR6	0.13637426149154064
6162	HGNC:2928	DMD	0.0385427725625999
6163	HGNC:11818	TIMM8B	0.062435194269369075
6164		AZI1	0.02538870032155831
6165	HGNC:12845	YPEL1	0.03393614607795688
6166	HGNC:1062	BLVRA	0.047237292193693575
6167	HGNC:6142	ITGA6	0.04324328881010536
6168	HGNC:28968	FAM53B	0.1307108102567348
6169	HGNC:16692	CD320	0.06234300784607707
6170	HGNC:4868	HERC2	0.03140530870396646
6171	HGNC:21149	PRR3	0.18600562754855768
6172	HGNC:3444	ERF	0.14709730468069832
6173	HGNC:7629	NACA	0.03742068720479106
6174	HGNC:17829	GPR108	0.01573410987630698
6175	HGNC:15920	PXMP4	0.09318644680909102
6176	HGNC:20443	MTSS1	0.07658508260297357
6177	HGNC:6115	IREB2	0.05545972806660912
6178	HGNC:18052	RNF38	0.19795959230130292
6179	HGNC:7797	NFKBIA	1.041150472438862
6180	HGNC:1102	BRD1	0.12283790048557269
6181	HGNC:14972	SNX8	0.032502415844567936
6182	HGNC:30831	TDRD7	0.057225566480133064
6183	HGNC:17068	PALLD	0.060329579378338404
6184		HIST2H4A	0.5996139219184532
6185		FAM125A	0.021429162721151106
6186	HGNC:856	ATP6V1C1	0.021215141704384974
6187	HGNC:7837	NKX2-4	0.31336875594268987
6188	HGNC:25755	METTL2A	0.12954074299780788
6189	HGNC:20062	USP36	0.1085656585433798
6190	HGNC:26082	TTC38	0.04536651544664955
6191		C22orf28	0.0497470331213931
6192	HGNC:23723	CERCAM	0.028061309738272214
6193	HGNC:30029	PGS1	0.09443431668339364
6194	HGNC:20419	LRRC14	0.13104951277697607
6195	HGNC:18349	DHRS2	0.06495664285962413
6196	HGNC:29622	MCAT	0.15088126134162771
6197	HGNC:30926	DTWD1	0.02285903739825444
6198	HGNC:23802	RASL11A	0.404715786428679
6199	HGNC:27329	R3HCC1	0.06926126484592515
6200	HGNC:14462	NDRG3	0.024225964072514344
6201	HGNC:817	ATP2B4	0.027625859991306297
6202	HGNC:2674	DAPK1	0.04846575463774272
6203	HGNC:11240	SPHK1	0.12921525794558797
6204	HGNC:16806	UBR5	0.028236762932387624
6205	HGNC:9893	RBL1	0.11442010290531343
6206	HGNC:25582	SLC38A7	0.05581251772585663
6207	HGNC:15936	NCOA6	0.06786438369324999
6208	HGNC:17061	MSRB2	0.024178046639698275
6209	HGNC:11996	TOR2A	0.11894538311393993
6210	HGNC:3436	ERCC4	0.10013972770635929
6211	HGNC:20789	ATG4D	0.08381841903455489
6212	HGNC:6875	MAPK13	0.06958072664053055
6213	HGNC:20768	TUBA1C	0.1569276234940535
6214	HGNC:19382	SOCS2	0.1518479726904946
6215	HGNC:20990	PHACTR1	0.2076559663642801
6216	HGNC:21667	ORAI2	0.06701123019941777
6217	HGNC:3586	FANCE	0.0795431308029032
6218	HGNC:20738	SYVN1	0.04142436507425206
6219	HGNC:25487	MED9	0.6124135820426317
6220	HGNC:27750	C5orf51	0.09952052492492897
6221	HGNC:29515	PLEKHG2	0.03626147581322738
6222	HGNC:29473	ZNF580	0.09659664910589516
6223	HGNC:15851	NECAB3	0.02665875001908942
6224	HGNC:11289	SREBF1	0.05803018315394695
6225	HGNC:6882	MAPK8IP1	0.05803839766949572
6226	HGNC:25480	TMEM45A	0.04295562545739362
6227	HGNC:21336	RNF146	0.07398931261023028
6228	HGNC:28382	ZNF555	0.4587255717130912
6229	HGNC:566	AP3B1	0.03337991290888073
6230	HGNC:8022	NT5C2	0.023546846524954618
6231	HGNC:11209	SP4	0.17651046339934195
6232	HGNC:26467	CHCHD4	0.1099405946810678
6233	HGNC:17300	TAF8	0.0788225883701007
6234		C11orf83	0.08906796900749175
6235	HGNC:16386	OSBPL9	0.02611795177064759
6236	HGNC:6206	JUND	0.3171869597141435
6237	HGNC:29360	SH3BP5L	0.14301856989950334
6238		SSSCA1	0.09883561913174962
6239	HGNC:1014	BCR	0.08006976063829688
6240	HGNC:10675	SDF2	0.13633519655202103
6241	HGNC:9536	PSMA7	0.02701947746865659
6242	HGNC:14409	SLC25A19	0.1163341972394992
6243	HGNC:13328	IFIT5	0.2785842641744728
6244		PPAPDC1B	0.03808627757227458
6245	HGNC:17353	APOBEC3C	0.08839868462527295
6246	HGNC:8907	PGM3	0.028439325810033757
6247	HGNC:29025	ZNF536	0.2632168404217528
6248	HGNC:7330	MSI1	0.12564233293838242
6249	HGNC:9968	REV3L	0.1504330632594061
6250	HGNC:24560	CCDC9	0.1322116509230369
6251	HGNC:17809	SMG6	0.09319027292774648
6252	HGNC:19297	TNK2	0.03827784669978189
6253		TMEM180	0.04461570993647211
6254	HGNC:4247	GGCX	0.040492602672689545
6255	HGNC:18684	DDX49	0.05673431262015371
6256	HGNC:23044	NANOS1	0.11542847922909559
6257	HGNC:17175	PLCE1	0.05332221440709147
6258	HGNC:16829	RRP9	0.037593869536273694
6259	HGNC:30520	CCDC127	0.2704283817280645
6260	HGNC:23194	THAP11	0.2673348820501369
6261	HGNC:9620	TWF1	0.06922469422732053
6262	HGNC:17187	OLFM1	0.08388422792941314
6263	HGNC:29568	LHFPL4	0.05007226391542721
6264	HGNC:25462	FRMD8	0.08702523838203162
6265	HGNC:17795	SAV1	0.1204092520263304
6266	HGNC:16286	ELMO1	0.10417147241811066
6267	HGNC:4413	GNL1	0.016300988876495125
6268	HGNC:20958	TMEM181	0.033576711707567784
6269	HGNC:16687	EIF4ENIF1	0.16071828544988226
6270	HGNC:25835	THSD4	0.06139624401016952
6271	HGNC:26184	TUT1	0.12000433055956797
6272	HGNC:4989	HMGN4	0.07088699490433652
6273	HGNC:10776	SFRP1	0.04688908361606706
6274	HGNC:24966	MAF1	0.0900721803955144
6275	HGNC:496	RIPK4	0.8080301929751759
6276	HGNC:30892	HUWE1	0.02587250667808872
6277	HGNC:12971	ZNF181	0.19765972896103073
6278	HGNC:3233	MEGF8	0.031086255786544864
6279	HGNC:10330	RPL28	0.034919775429363045
6280	HGNC:17052	SEC31A	0.024630570536552696
6281	HGNC:4910	HIF1A	0.08087728366504732
6282	HGNC:2676	DAPK3	0.11872281346398117
6283	HGNC:1166	RASSF7	0.114185123778966
6284	HGNC:20427	MBIP	0.1993087623188425
6285	HGNC:8824	SERPINF1	0.058280414372326436
6286	HGNC:25778	MTHFSD	0.07060567788140244
6287	HGNC:28880	MAGT1	0.027299072405042715
6288	HGNC:29277	ZNF687	0.2454212569102602
6289	HGNC:24614	EEFSEC	0.07844278237211566
6290	HGNC:10333	RPL30	0.02461323155750699
6291	HGNC:15844	HPS4	0.028756458381267162
6292	HGNC:14054	MRPL15	0.0794665572750542
6293	HGNC:15759	ADRM1	0.04537250975366219
6294	HGNC:30579	SSH1	0.11420158293970492
6295	HGNC:78	ABLIM1	0.025958600339088762
6296	HGNC:1103	BRD2	0.2593634043449371
6297	HGNC:13538	MARK4	0.040044138455893066
6298	HGNC:21306	ALKBH7	0.03277628868425772
6299	HGNC:16943	CDC42EP3	0.16701627258896884
6300	HGNC:29629	BUD31	0.06283844682071624
6301	HGNC:21247	C6orf120	0.1532058779860732
6302	HGNC:30142	GDF15	0.4391556534793019
6303	HGNC:2475	CST3	0.026998558490812993
6304	HGNC:17905	FHOD1	0.04457551733162095
6305	HGNC:26137	HMBOX1	0.06430402878241284
6306	HGNC:17435	SLC12A9	0.01663124519997026
6307	HGNC:4544	GRK5	0.0612783903711632
6308	HGNC:9480	PRSS16	0.031176124944740563
6309	HGNC:8064	NUP214	0.030442980609437967
6310	HGNC:7799	NFKBIE	0.23098654410857888
6311		KIAA0182	0.06374956397664852
6312	HGNC:9053	PLAUR	0.32433921849310177
6313	HGNC:25228	SGSM3	0.02925946683125077
6314	HGNC:20153	CHD8	0.08989086123591927
6315	HGNC:26166	ZNF574	0.9309501384199702
6316	HGNC:11275	SPTBN1	0.053811090739876874
6317	HGNC:19854	FAM161B	0.10726313810604049
6318	HGNC:9718	PXN	0.04407013565790158
6319	HGNC:5275	KAT5	0.07663471678818182
6320	HGNC:977	BCAT2	0.03212344276815198
6321	HGNC:2062	CLIC1	0.05015630912640353
6322	HGNC:21102	SFT2D1	0.03758461686534085
6323	HGNC:11845	TLN1	0.02006223075427574
6324	HGNC:735	ASAH1	0.018147480929046736
6325	HGNC:20351	OTUB2	0.15854861970225084
6326	HGNC:25990	AMBRA1	0.26660660630650823
6327	HGNC:17956	WDR18	0.03932287561561493
6328	HGNC:14644	NETO2	0.044255772235401225
6329	HGNC:12009	TPI1	0.025933030413835483
6330	HGNC:259	ADM	1.2211672341282949
6331	HGNC:14256	BRPF3	0.08084115134902553
6332	HGNC:23212	MYH14	0.02139694931639569
6333	HGNC:17677	RABEP1	0.07205013570698932
6334	HGNC:24622	ENGASE	0.04333614576005382
6335	HGNC:6708	LSS	0.01192270786594033
6336	HGNC:4601	GRN	0.02200433399730712
6337	HGNC:28904	AIF1L	0.01881256308107307
6338	HGNC:19057	CHD6	0.13529936517619662
6339	HGNC:24835	GPRIN1	0.12184296892997956
6340	HGNC:26128	C12orf49	0.07336854221217814
6341	HGNC:19426	IPO4	0.029500236975966786
6342	HGNC:21303	ADPRHL1	0.05370283608303637
6343	HGNC:17852	CHPT1	0.028210269995689298
6344	HGNC:28476	YIPF2	0.06609059089250009
6345	HGNC:7804	NFYA	0.13200701137892001
6346	HGNC:10769	SF3B2	0.045119928777415275
6347	HGNC:17378	NAGPA	0.08972899477823335
6348	HGNC:1919	CHD4	0.03768013899734585
6349	HGNC:167	ACTR1A	0.051952074905797466
6350	HGNC:14671	ACTR5	0.07828404967894503
6351	HGNC:27257	ITPRIPL2	0.36388890819453457
6352	HGNC:26305	ZNF585A	0.10004250145075994
6353	HGNC:12006	TPD52L1	0.020207960887214844
6354	HGNC:13004	ZNF212	0.15450957586351532
6355	HGNC:4851	HTT	0.025579214310623793
6356	HGNC:24817	RABEP2	0.033338043021488434
6357	HGNC:746	ASL	0.02224235420422295
6358	HGNC:82	ACAA1	0.04840948883244234
6359	HGNC:7568	MYH10	0.03869556001859291
6360	HGNC:25522	WRAP53	0.05750942643550888
6361	HGNC:903	AXIN1	0.0833069205317893
6362	HGNC:28120	HSD17B7P2	0.0781669142532941
6363	HGNC:20076	USP47	0.04126534895230754
6364	HGNC:971	BCAR1	0.16653429267572034
6365	HGNC:21706	ARMC10	0.03284505115880061
6366	HGNC:28292	EID2	0.34565538770063386
6367	HGNC:23714	ZNF497	0.09386120046543846
6368	HGNC:6280	KCNK5	0.32398333355037956
6369	HGNC:11957	MED12	0.015225239991391089
6370	HGNC:24722	ZNF614	0.2893417411470841
6371	HGNC:11559	TALDO1	0.03129205859679872
6372	HGNC:4449	GPC1	0.043790585635130566
6373	HGNC:598	APLP2	0.018493236494955698
6374	HGNC:11980	TOB2	0.3374057343784277
6375	HGNC:16445	DHRS1	0.042410796802925026
6376	HGNC:25413	SUSD1	0.050913614724685335
6377	HGNC:12642	VAMP1	0.09914148936006778
6378		H1FX	0.23937588011818817
6379	HGNC:18246	CRYL1	0.03519816295854408
6380		FAM100B	0.19778553969260493
6381	HGNC:12756	WDR4	0.05676668817691788
6382	HGNC:6545	COG1	0.05694519259933605
6383	HGNC:23781	POLDIP2	0.03703819769046021
6384	HGNC:16265	WNT5B	0.13752394398441625
6385	HGNC:18281	PECR	0.03835893226759646
6386	HGNC:1097	BRAF	0.07420661806088663
6387	HGNC:24310	PLEKHO1	0.2081579638607002
6388	HGNC:14681	SPATA2	0.4555180013302945
6389	HGNC:17902	COMMD5	0.2011132526506865
6390	HGNC:17148	SMUG1	0.06682087399419082
6391	HGNC:28591	HEXIM2	0.21560510755323842
6392	HGNC:25302	COQ9	0.04812941064406087
6393	HGNC:9974	RFNG	0.03452397137744333
6394	HGNC:3343	EN2	0.12324968520318608
6395	HGNC:9671	PTPRG	0.04952174732116313
6396	HGNC:25528	NECAP2	0.07441328258011892
6397	HGNC:26158	ELMOD3	0.06763235582840979
6398	HGNC:30349	POLR3H	0.045628748065754246
6399	HGNC:16143	CABLES2	0.05656980895957974
6400	HGNC:20456	TRAF7	0.03148969008549079
6401		PYCRL	0.036342798508147076
6402	HGNC:11998	TP53	0.047710526626407186
6403	HGNC:14490	MRPL36	0.163380180595962
6404	HGNC:16718	DHX33	0.05319565770571849
6405	HGNC:4897	HGS	0.025164218870755123
6406	HGNC:4403	GNG11	0.0763370897543974
6407	HGNC:10478	RXRB	0.04888873796434493
6408		SEPW1	0.023050831928786916
6409	HGNC:32233	C8orf58	0.20326445972188753
6410	HGNC:25642	RSBN1	0.3582466696599925
6411	HGNC:18200	CASKIN2	0.11286315941400468
6412	HGNC:29158	SBNO2	0.048169915089285684
6413	HGNC:2021	CLCN3	0.059166804697130974
6414	HGNC:23366	ARPC5L	0.1313692564438762
6415	HGNC:2243	COPZ1	0.03540596480848543
6416	HGNC:11639	TCF7	0.043681257806250456
6417	HGNC:4620	GSN	0.034669174750586285
6418		MLL2	0.029623812159273635
6419	HGNC:28632	ZNF557	0.4554028513391744
6420	HGNC:28050	CIAPIN1	0.03871150122091796
6421	HGNC:886	ATRX	0.04973680465957445
6422	HGNC:11108	SMARCD3	0.034152226839723576
6423	HGNC:15579	TRIM8	0.16121621907418276
6424	HGNC:26027	COMMD4	0.024890396313221548
6425	HGNC:30577	MIB2	0.028611729117392404
6426		EP400NL	0.11072227741685234
6427	HGNC:29300	KANK2	0.0745029710968699
6428	HGNC:10526	SALL2	0.21870822290462394
6429	HGNC:22420	PSMG3	0.16046605486664012
6430	HGNC:18167	MPP6	0.0488316329212761
6431	HGNC:24116	RNASEH2C	0.1284593315853778
6432	HGNC:6326	KIFC3	0.03129772223350268
6433	HGNC:7104	MIPEP	0.032105765642818584
6434	HGNC:15868	ABHD12	0.032243350018643493
6435	HGNC:21036	ZNF446	0.10155517053509963
6436	HGNC:7405	MT1X	0.2346000277638582
6437	HGNC:6771	SMAD5	0.07128400750291422
6438	HGNC:26219	FUZ	0.013195952002997167
6439		SOLH	0.0315276221077426
6440	HGNC:19235	AATF	0.04289123564731944
6441	HGNC:9414	PRKG1	0.07081069671674292
6442	HGNC:11448	SUCLA2	0.04130252330781295
6443	HGNC:5985	IL17RA	0.07430321932901096
6444	HGNC:15772	ARFGEF1	0.020501225482144246
6445	HGNC:2067	PDLIM1	0.041195707288986916
6446	HGNC:20345	ZNF839	0.07119507059694086
6447	HGNC:12976	ZNF185	0.04292275086908126
6448	HGNC:28086	NDUFAF2	0.08138644844707574
6449	HGNC:8791	PDE7A	0.03226847961600383
6450	HGNC:11017	SLC31A2	0.26471778160674925
6451	HGNC:16422	CARD10	0.0795603064146694
6452	HGNC:3359	ENPP4	0.0756995096137037
6453	HGNC:5414	IFITM3	0.08034760633889501
6454	HGNC:11192	SOX13	0.09744475542159875
6455	HGNC:1599	CCNT1	0.17008792940660128
6456	HGNC:2211	COL6A1	0.012920308091835309
6457		KIAA0913	0.033879775605955245
6458	HGNC:3033	ATN1	0.04099652950917235
6459	HGNC:14981	PAPOLA	0.022688081556290166
6460	HGNC:3242	EHD1	0.09424223398098976
6461	HGNC:23836	ZBTB5	0.3930923731979464
6462		WDR34	0.035341347610984286
6463	HGNC:12963	ZNF174	0.27919510184612767
6464	HGNC:12437	TXNRD1	0.06367581176373244
6465		ATP5D	0.02410606556728623
6466	HGNC:19950	RDM1	0.09341244072040558
6467	HGNC:20278	NUBPL	0.05407718643438528
6468	HGNC:7546	MYBBP1A	0.030077232561581062
6469	HGNC:29305	GRAMD1A	0.06287648453059924
6470	HGNC:30229	G0S2	0.43780480787760534
6471		SPG20	0.043519486346923125
6472	HGNC:11578	TBC1D1	0.05365235088458532
6473		HIST2H3C	0.5393874491190715
6474	HGNC:9836	GPRC5A	0.15399325833216934
6475	HGNC:7437	MTHFS	0.048971788388029305
6476	HGNC:28356	TBC1D16	0.06613939923428094
6477	HGNC:15991	LMLN	0.047929170949390754
6478	HGNC:10065	TRIM39	0.08037537547946076
6479		KIAA0430	0.02982428460279931
6480		GLT25D1	0.06478954572834661
6481	HGNC:16052	ZNF444	0.09411974967618544
6482	HGNC:28771	TMEM109	0.11150154157251008
6483	HGNC:174	ACVR2B	0.17531537533687253
6484	HGNC:2570	CYB5A	0.02262619283435561
6485	HGNC:16085	SFXN1	0.05557272922205199
6486	HGNC:9309	PPP2R5A	0.06556703687709656
6487	HGNC:28641	RPAIN	0.024150919935074157
6488		HEATR2	0.043264781474023906
6489	HGNC:3582	FANCA	0.02768556381868475
6490		C14orf80	0.0590626214662579
6491	HGNC:14402	HIPK2	0.057422488194384946
6492	HGNC:28762	SPATA5L1	0.26840195920979926
6493	HGNC:6317	KIF1C	0.020794543459975827
6494	HGNC:17181	ASB6	0.1894769176961753
6495	HGNC:11728	TERF1	0.0374505850736517
6496	HGNC:17854	UPF2	0.10539665664475312
6497	HGNC:29520	GPBP1	0.06802867737395266
6498		NARFL	0.03732303102554978
6499	HGNC:25068	GATC	0.0749006171658603
6500	HGNC:24926	CCDC85B	0.11860977826961086
6501	HGNC:4038	FZD1	0.29247252458168277
6502	HGNC:7097	MIF	0.03245778710577889
6503		MARS	0.029965631059569495
6504	HGNC:31853	ADAL	0.03219281492767265
6505	HGNC:22219	KIAA1549	0.07115798405473868
6506	HGNC:2470	CSRP2	0.0346371985794295
6507	HGNC:29484	TET1	0.19559436304330768
6508	HGNC:3098	TOR1A	0.08457600552993688
6509	HGNC:14279	MRPL14	0.11748040657007114
6510	HGNC:2091	CLTB	0.03750165724833654
6511		HRASLS	0.07765962143072061
6512	HGNC:13764	RELT	0.14939364035550046
6513	HGNC:25592	INTS9	0.05411932830538174
6514	HGNC:19074	THOC5	0.037071707430219564
6515	HGNC:30833	CDK2AP2	0.11332421579384713
6516	HGNC:26920	DUS3L	0.10589905807253924
6517	HGNC:16936	LRP11	0.03887644054624068
6518	HGNC:6353	KLHL2	0.07601812046510076
6519	HGNC:23026	GNPTG	0.03668426732261359
6520	HGNC:619	APOL2	0.11549158144620733
6521	HGNC:16235	DNAJC5	0.047729834139285
6522	HGNC:25736	ZNF669	0.6093189698541236
6523	HGNC:18708	GRIP1	0.052104011130290506
6524	HGNC:20816	PHF12	0.24214010270458455
6525	HGNC:3951	FXN	0.04526181894445808
6526	HGNC:18019	ZFAND3	0.05407536049946364
6527	HGNC:23657	GNE	0.1009609927044019
6528	HGNC:19256	CERK	0.051067800797205146
6529	HGNC:12775	WNT10B	0.04301557555118552
6530	HGNC:24547	DHRS7B	0.0554255990218977
6531	HGNC:27801	ZNF789	0.13714662066769634
6532	HGNC:17189	OLFM2	0.07391807538344894
6533	HGNC:2195	COL18A1	0.022647408241368468
6534	HGNC:24291	CHPF	0.13709955722417486
6535	HGNC:27279	MPZL3	0.1436973818658679
6536	HGNC:25547	CEP72	0.056807935347738064
6537	HGNC:18211	PLEKHJ1	0.062104057947484734
6538	HGNC:19034	MAST1	0.05339000470816575
6539	HGNC:20084	DDX54	0.07521201188294363
6540	HGNC:20808	ZNF430	0.16237618134152573
6541	HGNC:18738	RHOBTB1	0.12310786535992162
6542	HGNC:13275	ECE2	0.06109721945121353
6543	HGNC:24215	ATP13A1	0.06239464363509813
6544	HGNC:2956	DNASE1	0.08616817453880163
6545	HGNC:28359	CCDC86	0.10410774226427039
6546	HGNC:17292	SLC44A2	0.03892880301505236
6547		C20orf111	0.37135282140253456
6548	HGNC:20222	RPS6KL1	0.03484223658564278
6549	HGNC:16155	ZSWIM1	0.6062836153778923
6550	HGNC:3767	FLT4	0.04279012419556316
6551	HGNC:9393	PRKCA	0.039709542221460344
6552	HGNC:8793	PDE8A	0.021540135055773728
6553	HGNC:8065	NUP50	0.06724080285274281
6554		H2AFX	0.31139145769873156
6555	HGNC:29131	PLEKHM2	0.04720960937383059
6556	HGNC:17341	TRNT1	0.11456336607895355
6557	HGNC:25017	ZNF581	0.46090499012166386
6558	HGNC:13603	FBXL6	0.06831602882452424
6559	HGNC:14920	TAS2R14	0.09243744157557639
6560		TSSC1	0.042639934010399866
6561	HGNC:19039	ADCK2	0.06311048473911389
6562	HGNC:18326	YPEL2	0.1352574901885392
6563	HGNC:11592	TBX1	0.04382179093232101
6564	HGNC:25446	NAIF1	0.27024142433879433
6565	HGNC:8983	PI4KA	0.017935048164075908
6566	HGNC:395	ALAD	0.04440997929718467
6567	HGNC:16275	TRIM4	0.1349643161319502
6568	HGNC:35123	FOXI3	0.5453885736853056
6569	HGNC:2946	DNAH17	0.07413571138497997
6570	HGNC:20067	USP38	0.18579419781118522
6571	HGNC:28097	CCDC102A	0.1199779649394279
6572	HGNC:7096	MID2	0.06265967612014772
6573	HGNC:18585	MSI2	0.025632122202418388
6574	HGNC:26633	SLFN11	0.14768902735606643
6575	HGNC:6842	MAP2K2	0.011957007171827832
6576	HGNC:1552	CBX2	0.20447038652004954
6577	HGNC:17868	BBC3	0.44959541359094335
6578	HGNC:6762	MAD1L1	0.07387851310232607
6579	HGNC:13916	APOM	0.040407597373548286
6580	HGNC:19076	C6orf47	0.25489437862129205
6581	HGNC:10322	MRPL23	0.031839441395941234
6582	HGNC:22421	C7orf50	0.03625529219006465
6583	HGNC:20852	WDR24	0.11926790000729894
6584	HGNC:3690	FGFR3	0.049859989620228314
6585	HGNC:2456	CSNK1G3	0.08699478890102694
6586		HIST2H3A	0.5794274586611549
6587	HGNC:9208	POR	0.044176807332783286
6588	HGNC:26508	CWF19L2	0.0651394286949507
6589	HGNC:11057	SLC7A1	0.06320298296799647
6590	HGNC:11277	SPTLC1	0.024518009008364185
6591		FAM100A	0.17807884348823527
6592		FAM134C	0.15038060576893772
6593	HGNC:4857	HDLBP	0.018030144066331633
6594	HGNC:10461	CLIP1	0.045716283852098444
6595	HGNC:12652	VASP	0.08462482886553299
6596	HGNC:7207	MPDU1	0.04064901186661129
6597	HGNC:16917	LRRC41	0.05094352195361375
6598	HGNC:24063	GALM	0.0450465935699457
6599	HGNC:3553	FAAH	0.021653303689011343
6600	HGNC:1163	C11orf1	0.05691657687189396
6601		WIBG	0.3241588775857783
6602	HGNC:3711	FKBP1A	0.022246881506165356
6603	HGNC:20663	SLC25A25	0.29125262290796616
6604	HGNC:10439	RPS6KC1	0.05408416812164759
6605	HGNC:18336	TIGD5	0.42894011226038853
